id,city,locality,bedroom_num,latitude,longitude,post_date,price,title,type,user_type,
19057521,Mumbai,Nalasopara East,1,0,0,04-01-2020,10000,1 BHK Builder Floor Apartment for Rent in Nalasopara East,Builder Floor Apartment,Owner,"1 Bath,Semi-Furnished,3 floor,North facing  This Builder Floor Apartment at 3rd floor faces North direction. The Builder Floor Apartment construction is more than 10 to 15 years old. High quality flooring of types Marble are available in different rooms. "
47270111,Mumbai,Anushakti Colony,1,19.04247856,72.92071533,11-01-2020,10000,1 BHK Apartment for Rent in Anushakti Colony,Apartment,Owner,"1 Bath,Semi-Furnished,4 floor 1 BHK, Multistorey Apartment is available for Rent in Anushakti Colony, Mumbai for 10,000"
24544031,Mumbai,Thane,1,0,0,19-12-2019,9000,1 BHK Builder Floor Apartment for Rent in Thane,Builder Floor Apartment,Owner,"1 Bath,Unfurnished,Ground floor,North facing It is present in very developed area having hypercity mall, Mutchella College,CBSE Arunodaya School,Parshawnath Engineering College NEARBY."
46382439,Mumbai,Virar,1,0,0,29-11-2019,9000,1 BHK Builder Floor Apartment for Rent in Virar,Builder Floor Apartment,Owner,"1 Bath,Furnished,1 floor 1 BHK, Builder Floor Apartment is available for Rent in Virar, Mumbai for 9,000"
47115577,Mumbai,Yari Road,1,19.13832092,72.81002045,04-01-2020,8000,1 BHK Apartment for Rent in Yari Road,Apartment,Owner,"1 Bath,Furnished,1 floor one pg requirement in hall. fridge,gas, cupboard, washing machine, geyser all available"
46871417,Mumbai,Virar East,1,0,0,22-12-2019,9500,1 BHK Builder Floor Apartment for Rent in Virar East,Builder Floor Apartment,Owner,"1 Bath,Semi-Furnished,2 floor 1 BHK, Builder Floor Apartment is available for Rent in Virar East, Mumbai for 9,500"
44971103,Mumbai,Vasai East,1,0,0,21-11-2019,8000,1 BHK Builder Floor Apartment for Rent in Vasai East,Builder Floor Apartment,Owner,"1 Bath,Semi-Furnished,Ground floor  This Builder Floor Apartment is located at Ground floor in a building of total 2 floors. "
46714755,Mumbai,Andheri East,1,0,0,14-12-2019,8500,1 BHK Apartment for Rent in Andheri East,Apartment,Owner,"1 Bath,Semi-Furnished,5 floor 1 BHK, Multistorey Apartment is available for Rent in Andheri East, Mumbai for 8,500"
46877259,Mumbai,Goregaon East,1,0,0,22-12-2019,8700,"1 BHK Apartment for Rent in Bimbisar Nagar, Goregaon East",Apartment,Owner,"1 Bath,Semi-Furnished,1 floor 1 BHK, Multistorey Apartment is available for Rent in Goregaon East, Mumbai for 8,700"
45848429,Mumbai,Sakinaka Junction,1,0,0,03-01-2020,9000,1 BHK Apartment for Rent in Sakinaka Junction,Apartment,Owner,",Unfurnished,1 floor  This spacious Multistorey Apartment is located at 1st floor in a tower of total 7 floors. "
45821425,Mumbai,Prabhadevi,1,19.01583099,72.82939148,02-01-2020,8000,1 BHK Apartment for Rent in Prabhadevi,Apartment,Owner,"1 Bath,Unfurnished,19 floor This spacious Multistorey Apartment is located at 19th floor in a tower of total 22 floors. Prime facilities are easily accessible from this place with Government Technical High School Prabhadevi (0 km ). Other key neighbourhood are Nand Gopal Mall (1 km ). Already 2 person is here 1male roommate require."
47237207,Mumbai,Andheri West,1,19.14811897,72.84230804,10-01-2020,8500,1 BHK Apartment for Rent in Andheri West,Apartment,Owner,"1 Bath,Semi-Furnished,2 floor,North facing 1 BHK, Multistorey Apartment is available for Rent in Andheri West, Mumbai for 8,500"
43620991,Mumbai,Pandurang Wadi,1,19.17056465,72.85002136,12-01-2020,8000,1 BHK Apartment for Rent in Pandurang Wadi,Apartment,Owner,"1 Bath,Unfurnished,1 floor,South facing We want 1 bachelor (boy) in our flat.Preferred to Maharashtrian people. This flat is spacious 1 Bedroom Home lies on ground floor and it has furnished 1 bathroom Get this well-designed Home on a monthly rent of 8000."
46081829,Mumbai,Goregaon East,1,19.16925781,72.86803181,13-01-2020,8000,"1 BHK Apartment for Rent in Saibaba Complex, Goregaon East",Apartment,Owner,"1 Bath,Furnished,4 floor,West facing Vacancy for 1 Male Bachelor in a shared 1BHK apartment. We are two guys and looking for a third roommate. Situated in a calm and peaceful area, with well connectivity to major places, the house is less than a km away from Western Express Highway, just a km from main Gokuldham Market and Oberoi Mall and Goregaon Station just 2km away.It has nearby access to food market, hospital and other amenities.House itself is furnished with lights, bed, almirah, washing machine, fridge and stove. Gas connection is pipeline connection with absolutely no hassle of carrying cylinders.Rent per month is Rs. 8000/- and refundable security deposit is Rs. 40,333/- (Rs. 33.3k for owner for flat   Rs. 7k for furniture)."
21923125,Mumbai,Goregaon East,1,19.15900803,72.86927032,14-12-2019,8000,1 BHK Apartment for Rent in Goregaon East,Apartment,Owner,"1 Bath,Furnished,9 floor Property is available on sharing basis for boy. It is 1Rk."
46102621,Mumbai,Andheri East,1,0,0,16-11-2019,8500,1 BHK Builder Floor Apartment for Rent in Andheri East,Builder Floor Apartment,Owner,"1 Bath,Semi-Furnished,2 floor  This spacious Builder Floor Apartment is located at 2nd floor in a tower of total 3 floors. Prime facilities are easily accessible from this place with State Bank of India (0 km ). Other key neighbourhood are Koknej Kohinoor Institute Andheri East (0 km ). "
46061725,Mumbai,Bandra West,1,0,0,15-11-2019,10000,1 BHK Apartment for Rent in Bandra West,Apartment,Owner,"1 Bath,Furnished,7 floor  It's a 7th floor Multistorey Apartment in a building of total 7 floors. Prime facilities are easily accessible from this place with HDFC Bank Pali Hill Bandra (0 km ). Other key neighbourhood are Shruti Hospital (0 km ). "
45568173,Mumbai,Khar West,1,0,0,19-12-2019,8000,"1 BHK Apartment for Rent in Sarvotham Apartment Ambedkar Colony, Khar West",Apartment,Owner,"1 Bath,Furnished,5 floor  The Unit has 1 bedroom and it is on 5th floor and offers 1 bathroom You can get this Unit on a monthly rent of 8000. "
46757353,Mumbai,Vasai,1,19.41070368,72.83359245,11-01-2020,8000,"1 BHK Apartment for Rent in Veena Dynasty, Vasai",Apartment,Agent,"2 Bath,Semi-Furnished,East facing 1BHK flat available in well and good condition with nice surrounding"
37026175,Mumbai,Vasai West,1,19.40910721,72.83183289,12-01-2020,8500,1 BHK Apartment for Rent in Vasai West,Apartment,Agent,"2 Bath,Semi-Furnished,East facing Prime Location Brand New Properties"
43475959,Mumbai,Virar West,1,19.470536,72.808309,13-01-2020,8000,"1 BHK Apartment for Rent in Poonam Park View, Virar West",Apartment,Agent,"2 Bath,Unfurnished,9 floor,North - East facing The Property is located at the Heart of Global City. Close by to School, College, Shopping Mall, Auto Stand Etc.Its a 1BHK Spacious & Luxuries Flat In Virar (W)."
47132855,Mumbai,Virar,1,19.46896046,72.79772185,05-01-2020,8500,"1 BHK Apartment for Rent in Mahavir Heights, Virar",Apartment,Agent,"2 Bath,Furnished,12 floor,East facing good flat for residential purpose"
36662313,Mumbai,Virar,1,19.46161879,72.80099887,28-12-2019,8500,"1 BHK Apartment for Rent in Peninsula Park, Virar",Apartment,Agent,"2 Bath,Unfurnished,3 floor,East facing This is very good flat next to new viva college. All the facilities like school,college,hospital and shopping mall are near by"
42276207,Mumbai,Vasai West,1,19.37068218,72.81293356,05-12-2019,9000,"1 BHK Apartment for Rent in Agarwal and Doshi Complex, Vasai West",Apartment,Agent,"1 Bath,Unfurnished,6 floor,North - East facing 1bhk available in agarwal doshi complex. well maintained bldg, good location, best view."
46926221,Mumbai,Vasai East,1,19.406578,72.838665,25-12-2019,9000,"1 BHK Apartment for Rent in Evershine City, Vasai East",Apartment,Agent,"2 Bath,Unfurnished,Ground floor,East facing the flat is 2 min walkable distance from auto stand 9k rent with maintanance 50k deposit"
46948547,Mumbai,Nalasopara East,1,19.42827225,72.85038757,26-12-2019,8000,1 BHK Apartment for Rent in Nalasopara East,Apartment,Agent,"2 Bath,Semi-Furnished,1 floor,East facing 1bhk flats on rent near station walking distence @ 8000 only possetion 1st may"
46591141,Mumbai,Virar West,1,19.4540596,72.76882172,09-12-2019,8000,1 BHK Apartment for Rent in Virar West,Apartment,Agent,"1 Bath,Unfurnished,2 floor,East facing near above station  6 min walking"
47021401,Mumbai,Borivali West,1,19.23353195,72.83919525,30-12-2019,10000,1 BHK Apartment for Rent in Borivali West,Apartment,Agent,"1 Bath,Unfurnished,2 floor 1 BHK, Multistorey Apartment is available for Rent in Borivali West, Mumbai for 10,000"
38412727,Mumbai,Vasai East,1,19.40829277,72.83239746,12-01-2020,8000,1 BHK Apartment for Rent in Vasai East,Apartment,Agent,"2 Bath,Semi-Furnished,East facing 1BHK flat available in well and good condition with nice surrounding. Prime Location Property.Good Area"
41149431,Mumbai,Virar West,1,19.470536,72.808309,11-01-2020,8000,"1 BHK Apartment for Rent in Poonam Park View, Virar West",Apartment,Agent,"2 Bath,Unfurnished,9 floor,North - East facing The Property is located at the Heart of Global City. Close by to School, College, Shopping Mall, Auto Stand Etc.Its a 1BHK Spacious & Luxuries Flat In Virar (W)."
43350319,Mumbai,Virar,1,19.46043756,72.801494,20-12-2019,8000,"1 BHK Apartment for Rent in Gokul Park, Virar",Apartment,Agent,"1 Bath,Unfurnished,4 floor,West facing This is very good complex near Dmart and NEW VIVA College.One of the best complex in Dmart area.All the facilities Like school,college,Hospital and Shopping Mall are Near by."
46664339,Mumbai,Virar West,1,19.4718215,72.8053722,12-12-2019,8000,"1 BHK Apartment for Rent in Bachraj Landmark, Virar West",Apartment,Agent,"2 Bath,Semi-Furnished,7 floor,East facing 1bhk flats on rent good location @ 8000only"
44695997,Mumbai,Vasai East,1,19.40895844,72.83185577,13-01-2020,9000,1 BHK Apartment for Rent in Vasai East,Apartment,Agent,"2 Bath,Semi-Furnished,East facing Essential Services/ Commercial: Market, D-Mart, Multiplex, Marriage Hall,Banquets,Showrooms,Malls,Factory Outlets,Gyms  Private & Public Sector Banks & ATMs, Branded Food Outlets, Multispecialty Hospitals and Dispensaries within a radius of 1 Km.Travel and commuting: Railway Station at 2.5 Kms with commuting time of 15 minutes from Society/Complex to Railway Station. VVCMC Bus Service (Public Transport) and Sharing Auto available outside the Society/Complex Gate.Social Infrastructure: Augustine High School / Thomas Baptista High School and Junior College /  GG College / Vartak College"
43350485,Mumbai,Bolinj,1,19.46043756,72.801494,20-12-2019,8500,"1 BHK Apartment for Rent in Gokul Park, Bolinj",Apartment,Agent,"2 Bath,Unfurnished,5 floor,North - East facing This is one of the BEST COMPLEX in that area.All the facilities like school,college,hospital and shopping mall are near by.Walking distance from the station."
46785615,Mumbai,Virar,1,19.46161879,72.80099887,18-12-2019,10000,"1 BHK Apartment for Rent in Peninsula Park, Virar",Apartment,Agent,"2 Bath,Semi-Furnished,1 floor,East facing 1bhk flats on rent good society close to big bazar,new viva clg near station @10000 only"
45380005,Mumbai,Vasai West,1,19.36955643,72.81485748,13-01-2020,9000,1 BHK Apartment for Rent in Vasai West,Apartment,Agent,"2 Bath,Semi-Furnished,East facing Essential Services Commercial Market, DMart, Multiplex, Marriage Hall,Banquets,Showrooms,Malls,Factory Outlets,Gyms  Private & Public Sector Banks & ATMs, Branded Food Outlets, Multispecialty Hospitals and Dispensaries within a radius of 1 Km.Travel and commuting Railway Station at 2.5 Kms with commuting time of 15 minutes from SocietyComplex to Railway Station. VVCMC Bus Service Public Transport and Sharing Auto available outside the SocietyComplex Gate.Social Infrastructure Augustine High School  Thomas Baptista High School and Junior College   GG College  Vartak College."
39297051,Mumbai,Virat Nagar,1,0,0,20-12-2019,8000,1 BHK Apartment for Rent in Virat Nagar,Apartment,Agent,"2 Bath,Furnished,4 floor,North - East facing Yashwant complexi one of the best location in virar. All the facilities like club house,school,college,hospital and shopping mall are near by"
46785761,Mumbai,Virar West,1,19.4540596,72.76882172,18-12-2019,8000,1 BHK Apartment for Rent in Virar West,Apartment,Agent,"2 Bath,Semi-Furnished,Ground floor,East facing 1bhk flat on rent near station with bmc water good society walking distance @ 8000only"
35354451,Mumbai,Vasai East,1,19.41161346,72.83196259,11-01-2020,9000,1 BHK Apartment for Rent in Vasai East,Apartment,Agent,"2 Bath,Semi-Furnished,East facing Prime Location"
39704519,Mumbai,Vasai West,1,19.36933517,72.80612946,11-01-2020,10000,1 BHK Apartment for Rent in Vasai West,Apartment,Agent,"2 Bath,Unfurnished,4 floor,East facing Prime Location property.Brand New Untouched Flat"
47267839,Mumbai,,4,0,0,11-01-2020,18000, 4 BHK Apartment for Rent in Mumbai 1500 sqft,Apartment,Owner,"3 Bath,Unfurnished,9 floor 4 BHK, Multistorey Apartment is available for Rent in , Mumbai for 18,000"
47132473,Mumbai,Mira Road,3,19.28216934,72.87654114,05-01-2020,17500, 3 BHK Multistorey Apartment for Rent in Mira Road 1000 sqft,Multistorey Apartment,Agent,"3 Bath,Unfurnished,3 floor,East facing Spacious 3BHK flat with cross ventilation of air keeping the flat cool, good locality, markets and mira road station, is also nearby."
35577791,Mumbai,Vasai East,3,19.40887833,72.83802032,13-01-2020,18000, 3 BHK Multistorey Apartment for Rent in Vasai East 1200 sqft,Multistorey Apartment,Agent,"3 Bath,Semi-Furnished,East facing Prime Location"
39857037,Mumbai,Thane-Kalyan-Dombivli,3,19.24689484,73.11341858,21-12-2019,21000, 3 BHK Multistorey Apartment for Rent in Thane-Kalyan-Dombivli 1493 sqft,Multistorey Apartment,Owner,"2 Bath,Unfurnished,7 floor,North - East facing Multistorey apartment is available for rent. It has covered area 1493 sq-ft. Please contact for more details."
45952993,Mumbai,Mira Road,3,19.29024331,72.8751074,09-01-2020,22000," 3 BHK Multistorey Apartment for Rent in Rashmi Pride B, Mira Road 1250 sqft",Multistorey Apartment,Agent,"3 Bath,Semi-Furnished,7 floor  The Apartment has 3 bedroom and it is located on 7th floor and offers 3 bathroom You get this good Apartment at 22000 per month. "
34439865,Mumbai,Vasai West,3,19.37050629,72.81464386,12-01-2020,17000, 3 BHK Multistorey Apartment for Rent in Vasai West 1400 sqft,Multistorey Apartment,Agent,"3 Bath,Unfurnished,3 floor,East facing Essential Services/ Commercial: Market, D-Mart, Multiplex, Marriage Hall,Banquets,Showrooms,Malls,Factory Outlets,Gyms  Private & Public Sector Banks & ATMs, Branded Food Outlets, Multispecialty Hospitals and Dispensaries within a radius of 1 Km.::::::::Travel and commuting: Railway Station at 2.5 Kms with commuting time of 15 minutes from Society/Complex to Railway Station. VVCMC Bus Service (Public Transport) and Sharing Auto available outside the Society/Complex Gate.::::::::Social Infrastructure: Augustine High School / Thomas Baptista High School and Junior College /  GG College / Vartak College"
46677043,Mumbai,Poonam Gardens,3,19.28001,72.866725,10-01-2020,19900," 3 BHK Multistorey Apartment for Rent in Happy Home Heights, Poonam Gardens 1100 sqft",Multistorey Apartment,Agent,"2 Bath,Unfurnished,1 floor,East facing Residential apartment 2.5 BHk available in prime location at mira road it is a suitable for family new couples and old age couple also,All basic needs available outside complex.::::It is very close to school,clasess,colleges and primary schools.::::5 min walking distance from cinmemax pvr,10 min for railway station and 10 min distance from western express highway."
41015231,Mumbai,Mira Road,3,0,0,14-01-2020,21000," 3 BHK Multistorey Apartment for Rent in Pratik Samarpan, Mira Road 1250 sqft",Multistorey Apartment,Agent,"3 Bath,Unfurnished,5 floor,East facing 3 bhk flat available for rent in Mira Road East, Mira Road And Beyond. It is located in Samarpan, which is a very good society. The space is unfurnished, located on 6th floor of 12 floors. It has 3 bedrooms, 3 bathrooms and more than 3 balcony(s). The flat is built on the principles of feng-shui/vaastu. It is an ideal accommodation for family and has a super built-up area of 1245 Sq. Ft. and has facilities like intercom facility, lift(s), park, maintenance staff, visitor parking, water storage and security/fire alarm etc. In addition, it has vitrified flooring. It is a 0-1 year old"
